SampleID_1	SampleID_2	Mash_JS
C208	C363	0.4036382660779326
C208	C311	0.4576717651067529
C208	C357	0.44553064838028544
C240	C100	0.39996540658570195
C240	C364	0.6601762362350138
C240	C22	0.633900793533034
C240	C320	0.6334109901195258
C240	C235	0.6735719233032328
C240	C318	0.4146961561711055
C240	C79	0.6378357833748324
C240	C148	0.6440218357667516
C240	C265	0.4222769136361036
C240	C324	0.4222774747469757
C240	C13	0.41612970971279023
C240	C76	0.4163543976787346
C240	C80	0.3993754349750246
C240	C208	0.3993160448818883
C240	C295	0.57292268809665
C240	C52	0.4172184973279711
C240	C113	0.41720081017660354
C240	C24	0.5139526235369475
C240	C195	0.40676059697994443
C240	C9	0.40484676533039143
C240	C353	0.4034777850938099
C240	C121	0.39999953736152655
C240	C255	0.646151173422737
C240	C3	0.6428814153809712
C240	C56	0.6428013976135136
C240	C32	0.4713847969552766
C240	C188	0.660114222907679
C240	C16	0.5200877361766374
C240	C70	0.51037618505028
C240	C67	0.39715991113779153
C240	C294	0.3962773985458947
C240	C21	0.4033373046442506
C240	C273	0.4227702766001386
C240	C72	0.4026857299138409
C240	C351	0.4026223259500821
C240	C133	0.6594706325919982
C240	C179	0.6594039569246181
C240	C45	0.6434113851193471
C240	C149	0.6433959802047075
C240	C91	0.4019700481185015
C240	C209	0.6638975310364831
C240	C206	0.4040760853280054
C240	C276	0.4254747964858885
C240	C136	0.40201654588504676
C240	C197	0.6647395197866477
C240	C155	0.6498273743325788
C240	C339	0.6627299653443754
C240	C196	0.6485941633405389
C240	C342	0.6584104038567852
C240	C183	0.4190475896164926
C240	C312	0.4508357282210087
C240	C182	0.6586231796112804
C240	C233	0.6570985421087112
C240	C224	0.6508196726208524
C240	C349	0.6507248896400554
C240	C222	0.5172375341291077
C240	C333	0.5162147853984411
C240	C245	0.6605938253374799
C240	C314	0.39536918273200766
C240	C285	0.6360593725293756
C240	C355	0.6538782429772226
C240	C241	0.6529658690803317
C240	C309	0.6527752964240233
C240	C325	0.6373293269452291
C240	C363	0.6384496346781846
C240	C311	0.4179823751236813
C240	C357	0.41961054109129
C295	C100	0.38921440900705745
C295	C364	0.593720472842379
C295	C22	0.5616564953865881
C295	C320	0.5612582063796457
C295	C235	0.5826794901047188
C295	C318	0.4373160637645616
C295	C79	0.5557586707935619
C295	C148	0.7239476026351119
C295	C265	0.47722368026772766
C295	C324	0.4772248490602332
C295	C13	0.44650743092101075
C295	C76	0.44669544570474107
C295	C80	0.3857037559209209
C295	C208	0.3856588094621615
C295	C240	0.57292268809665
C295	C52	0.47025355612497033
C295	C113	0.47022580486985677
C295	C24	0.4752991005152388
C295	C195	0.3860273832106117
C295	C9	0.3908049589464231
C295	C353	0.38948322358600346
C295	C121	0.38923751818687813
C295	C255	0.5819907476562962
C295	C3	0.5656999739130868
C295	C56	0.5656238801870015
C295	C32	0.4402080074289092
C295	C188	0.5936928057370572
C295	C16	0.4800446808135147
C295	C70	0.47553267662973986
C295	C67	0.38876063367923785
C295	C294	0.38802403067994573
C295	C21	0.38961349802021156
C295	C273	0.47396092457188566
C295	C72	0.38589595608482796
C295	C351	0.3858324594500563
C295	C133	0.5794377985490687
C295	C179	0.5793817049846667
C295	C45	0.5702377979577975
C295	C149	0.5702123311511366
C295	C91	0.385300539760729
C295	C209	0.583557182790522
C295	C206	0.3872430737386652
C295	C276	0.47764675156500647
C295	C136	0.3853342804617153
C295	C197	0.5843450774587027
C295	C155	0.5849517931292919
C295	C339	0.5846105562673206
C295	C196	0.577177900131022
C295	C342	0.5816062579517481
C295	C183	0.4741179532714159
C295	C312	0.4321279355133786
C295	C182	0.5825401687505222
C295	C233	0.5813162760353446
C295	C224	0.5670325086341257
C295	C349	0.5669090935753747
C295	C222	0.47501302175203264
C295	C333	0.4773302440759217
C295	C245	0.5849895670245466
C295	C314	0.3848207398690959
C295	C285	0.5596892690075372
C295	C355	0.7404032922790252
C295	C241	0.7420604589577134
C295	C309	0.7417946089134363
C295	C325	0.57964924653947
C295	C363	0.563183845652272
C295	C311	0.47353804875176336
C295	C357	0.4736430344787817
C52	C100	0.44331966518442917
C52	C364	0.4224156046620201
C52	C22	0.4176854289120483
C52	C320	0.4178594596910247
C52	C235	0.4227058523643364
C52	C318	0.8926797216276728
C52	C79	0.427048429834323
C52	C148	0.41643181698349824
C52	C265	0.9420610883251513
C52	C324	0.9420378631742802
C52	C13	0.8977032244400485
C52	C76	0.8973130852470428
C52	C80	0.4558994634017802
C52	C208	0.4558628316266127
C52	C240	0.4172184973279711
C52	C295	0.47025355612497033
C52	C113	0.9996351622944474
C52	C24	0.4387137303388757
C52	C195	0.4449251562276749
C52	C9	0.44770783254459795
C52	C353	0.44874620575240143
C52	C121	0.4433450006645291
C52	C255	0.4254750050408698
C52	C3	0.421553679325216
C52	C56	0.4215400050395429
C52	C32	0.44607829085043116
C52	C188	0.42237592344302466
C52	C16	0.443346437408807
C52	C70	0.43979389492082516
C52	C67	0.45070876363943213
C52	C294	0.44993604844054585
C52	C21	0.4493214963256481
C52	C273	0.9457900639391776
C52	C72	0.4469780090730714
C52	C351	0.44691646105891536
C52	C133	0.42359353693560553
C52	C179	0.42354003765154696
C52	C45	0.43106390145183204
C52	C149	0.4310524887673299
C52	C91	0.4432071582754145
C52	C209	0.4171711498054879
C52	C206	0.4467058773414784
C52	C276	0.9447914313431051
C52	C136	0.44326078009492004
C52	C197	0.4191383597589388
C52	C155	0.4233763711659262
C52	C339	0.41708940628691166
C52	C196	0.41809562610667816
C52	C342	0.42263415401238247
C52	C183	0.9700601214760695
C52	C312	0.4337402219341359
C52	C182	0.42315242540101256
C52	C233	0.4239934957793812
C52	C224	0.4222286614090622
C52	C349	0.4221606386933196
C52	C222	0.43615009396382587
C52	C333	0.4409135007309025
C52	C245	0.4269811451670517
C52	C314	0.44061921652506697
C52	C285	0.43031328468149027
C52	C355	0.41845583198701014
C52	C241	0.4265098970048147
C52	C309	0.42640584906663315
C52	C325	0.4205920261213267
C52	C363	0.41948428786039144
C52	C311	0.9609682819573695
C52	C357	0.8899825421672377
C113	C100	0.443282555486629
C113	C364	0.42238753132540224
C113	C22	0.4176656157849332
C113	C320	0.41783962260061547
C113	C235	0.4226763523035496
C113	C318	0.8926601761983972
C113	C79	0.42701464780385123
C113	C148	0.41640653892279617
C113	C265	0.9420858298186877
C113	C324	0.942046392521765
C113	C13	0.8976629988047083
C113	C76	0.8972576424011783
C113	C80	0.45584946697307444
C113	C208	0.4558128388465467
C113	C240	0.41720081017660354
C113	C295	0.47022580486985677
C113	C52	0.9996351622944474
C113	C24	0.43868546035208816
C113	C195	0.44490911439853265
C113	C9	0.44767941824794555
C113	C353	0.44871782400646115
C113	C121	0.44330788800108395
C113	C255	0.425435382363334
C113	C3	0.4215334868438154
C113	C56	0.42151981288148715
C113	C32	0.4460834568130303
C113	C188	0.4223478531117452
C113	C16	0.4433284699211381
C113	C70	0.4397877342112895
C113	C67	0.45066632326485806
C113	C294	0.4498936283802443
C113	C21	0.44928356141155684
C113	C273	0.9457667531381304
C113	C72	0.4469520497889292
C113	C351	0.4468905050954592
C113	C133	0.42357171477512623
C113	C179	0.42351821881057344
C113	C45	0.43102816624391993
C113	C149	0.4310167544933246
C113	C91	0.4431699258053039
C113	C209	0.4171607923363144
C113	C206	0.4466893895710756
C113	C276	0.9447727279085316
C113	C136	0.44322354340350084
C113	C197	0.4191170595183989
C113	C155	0.42332956230117835
C113	C339	0.4170790413437887
C113	C196	0.41806227364429643
C113	C342	0.422622504771958
C113	C183	0.9699927243837532
C113	C312	0.4337244096556568
C113	C182	0.4231198424101447
C113	C233	0.42396917590397637
C113	C224	0.4221905549164375
C113	C349	0.4221225365495454
C113	C222	0.4361217139877928
C113	C333	0.4408849966616235
C113	C245	0.42693433303499545
C113	C314	0.4405729431886574
C113	C285	0.43026743838930764
C113	C355	0.41841903448535656
C113	C241	0.42648137150298404
C113	C309	0.4263773310719135
C113	C325	0.42055034418623455
C113	C363	0.4194511068786553
C113	C311	0.9609106906557681
C113	C357	0.8899775120244449
C24	C100	0.4077879988916496
C24	C364	0.5159210828426677
C24	C22	0.5050713350717548
C24	C320	0.504703798164297
C24	C235	0.5278994190847244
C24	C318	0.4287695161899898
C24	C79	0.52881077981683
C24	C148	0.5069890511491817
C24	C265	0.4346909830489514
C24	C324	0.4346976245536165
C24	C13	0.43666783490918254
C24	C76	0.4368111018663722
C24	C80	0.4160925531054509
C24	C208	0.41602161519348463
C24	C240	0.5139526235369475
C24	C295	0.4752991005152388
C24	C52	0.4387137303388757
C24	C113	0.43868546035208816
C24	C195	0.4109098480008763
C24	C9	0.4139909275036201
C24	C353	0.41199154473812316
C24	C121	0.4078150710953924
C24	C255	0.5181383925053579
C24	C3	0.5107225850201369
C24	C56	0.5107198009916236
C24	C32	0.440769194538499
C24	C188	0.5158670507698927
C24	C16	0.9502452169036538
C24	C70	0.9138767385292379
C24	C67	0.4146025902998595
C24	C294	0.41495310196920376
C24	C21	0.4118502014688084
C24	C273	0.43202271391703195
C24	C72	0.41041667955642724
C24	C351	0.41033875086552823
C24	C133	0.5252379257839337
C24	C179	0.5251831498065765
C24	C45	0.5129981455262449
C24	C149	0.5129943101034344
C24	C91	0.4072109944321913
C24	C209	0.5168884953214303
C24	C206	0.41140451073700607
C24	C276	0.436758940103888
C24	C136	0.4072550435430082
C24	C197	0.5081336575458725
C24	C155	0.5246128228381348
C24	C339	0.513310346825517
C24	C196	0.515067511020121
C24	C342	0.5258318418600648
C24	C183	0.44202036509160364
C24	C312	0.43878257626693756
C24	C182	0.5214656652633102
C24	C233	0.5128852649893891
C24	C224	0.5128916127072035
C24	C349	0.512804585322815
C24	C222	0.9741966534718278
C24	C333	0.9889311536734677
C24	C245	0.5279837651650424
C24	C314	0.40382434485358704
C24	C285	0.524086117945283
C24	C355	0.5180909705611132
C24	C241	0.528017740180592
C24	C309	0.5279181002805413
C24	C325	0.5127249889224124
C24	C363	0.5146412012374293
C24	C311	0.4400169433242193
C24	C357	0.4355117961385616
C195	C100	0.9333676608754168
C195	C364	0.413226544804397
C195	C22	0.4038737601011342
C195	C320	0.4044043291041647
C195	C235	0.40783041864501307
C195	C318	0.437962148179784
C195	C79	0.40004984356094797
C195	C148	0.396869886440532
C195	C265	0.4525771623266028
C195	C324	0.45257809014790157
C195	C13	0.4412185894181062
C195	C76	0.4414184429138667
C195	C80	0.9467447612117432
C195	C208	0.9466003438852099
C195	C240	0.40676059697994443
C195	C295	0.3860273832106117
C195	C52	0.4449251562276749
C195	C113	0.44490911439853265
C195	C24	0.4109098480008763
C195	C9	0.961192571986094
C195	C353	0.968260584438562
C195	C121	0.933432284503487
C195	C255	0.4059016665733682
C195	C3	0.4085415045104084
C195	C56	0.40854103659073554
C195	C32	0.42529657599103754
C195	C188	0.4131592507145947
C195	C16	0.4144109763038729
C195	C70	0.4114055468244049
C195	C67	0.9225906025895673
C195	C294	0.9215479868911366
C195	C21	0.9560477141278104
C195	C273	0.4491937258537517
C195	C72	0.9487762963222036
C195	C351	0.9485023583702838
C195	C133	0.4023107527419314
C195	C179	0.402260159559472
C195	C45	0.39288752721544307
C195	C149	0.39288529167928116
C195	C91	0.9547588330434075
C195	C209	0.4042552695471167
C195	C206	0.963486957315117
C195	C276	0.4563750473977457
C195	C136	0.9548639835869032
C195	C197	0.40412721492778036
C195	C155	0.40053712884124654
C195	C339	0.4037123607365723
C195	C196	0.3974459370382063
C195	C342	0.40136266301285517
C195	C183	0.448863734387147
C195	C312	0.4164013854841875
C195	C182	0.4011385050210417
C195	C233	0.3990510059555653
C195	C224	0.39829999387017023
C195	C349	0.3982217166336896
C195	C222	0.4149187073596178
C195	C333	0.41245124148968365
C195	C245	0.40973092367061126
C195	C314	0.9295749088928142
C195	C285	0.39993004290325546
C195	C355	0.39837915973861754
C195	C241	0.3994620728448593
C195	C309	0.3993665333084149
C195	C325	0.39437113543273444
C195	C363	0.39973013724691975
C195	C311	0.4480364854074017
C195	C357	0.45106664592551254
C9	C100	0.9537553159545101
C9	C364	0.4028732686938685
C9	C22	0.40954895386125995
C9	C320	0.40950765497512626
C9	C235	0.41808792320157995
C9	C318	0.4327059894722162
C9	C79	0.4055092757923772
C9	C148	0.39587464783391596
C9	C265	0.4512747910268687
C9	C324	0.451275703294657
C9	C13	0.443491750757613
C9	C76	0.44334923893106404
C9	C80	0.9554025114465751
C9	C208	0.9552560578478231
C9	C240	0.40484676533039143
C9	C295	0.3908049589464231
C9	C52	0.44770783254459795
C9	C113	0.44767941824794555
C9	C24	0.4139909275036201
C9	C195	0.961192571986094
C9	C353	0.9918224899975623
C9	C121	0.9538218227486233
C9	C255	0.39967671124886245
C9	C3	0.4142475529888729
C9	C56	0.4142472276537087
C9	C32	0.4277252247114415
C9	C188	0.402806999997368
C9	C16	0.41992732438258035
C9	C70	0.41316301202451844
C9	C67	0.9444319697316438
C9	C294	0.9462977814475859
C9	C21	0.9672963862054145
C9	C273	0.4478899458292224
C9	C72	0.9582613580558417
C9	C351	0.9580416251510036
C9	C133	0.39850968864349734
C9	C179	0.3984704992536826
C9	C45	0.4007580126672979
C9	C149	0.4007557496573477
C9	C91	0.9427125262396483
C9	C209	0.40023361703084176
C9	C206	0.9643820062141233
C9	C276	0.455478240740366
C9	C136	0.9428530216026041
C9	C197	0.40204041224973
C9	C155	0.4009215623629758
C9	C339	0.4003162539146963
C9	C196	0.4059374073428211
C9	C342	0.3976283027943121
C9	C183	0.4514725365098676
C9	C312	0.4178775038741072
C9	C182	0.4102285286229606
C9	C233	0.4090358777576375
C9	C224	0.4017148150585943
C9	C349	0.40163733949491204
C9	C222	0.4117361221895392
C9	C333	0.41564537905365606
C9	C245	0.41823665213938604
C9	C314	0.9405564451189407
C9	C285	0.40421634457298783
C9	C355	0.4094413813313366
C9	C241	0.4041097693005533
C9	C309	0.40400232198142416
C9	C325	0.393949623726589
C9	C363	0.40849600770370664
C9	C311	0.45069694101800933
C9	C357	0.4495270801183488
C353	C100	0.9510579846655103
C353	C364	0.4080697816100878
C353	C22	0.4072742818688124
C353	C320	0.40723167377677466
C353	C235	0.41605159840295686
C353	C318	0.43376554912672177
C353	C79	0.4045798570356719
C353	C148	0.39660226308085045
C353	C265	0.452319505018409
C353	C324	0.452320426478849
C353	C13	0.4445287255621488
C353	C76	0.44438636242274104
C353	C80	0.9621480941180565
C353	C208	0.9620011940783285
C353	C240	0.4034777850938099
C353	C295	0.38948322358600346
C353	C52	0.44874620575240143
C353	C113	0.44871782400646115
C353	C24	0.41199154473812316
C353	C195	0.968260584438562
C353	C9	0.9918224899975623
C353	C121	0.9511239910890796
C353	C255	0.4048279612268364
C353	C3	0.4119222933578817
C353	C56	0.41192191119024546
C353	C32	0.425639523685134
C353	C188	0.4080032462662412
C353	C16	0.41787700213242013
C353	C70	0.41362822986428227
C353	C67	0.9400708295644442
C353	C294	0.9390200568118168
C353	C21	0.9742778556627306
C353	C273	0.4489245551490092
C353	C72	0.9603555214060756
C353	C351	0.9601083204523869
C353	C133	0.40368461588293303
C353	C179	0.40364492424659176
C353	C45	0.40041652140124434
C353	C149	0.40041426808500075
C353	C91	0.9494776515822224
C353	C209	0.40540467227935406
C353	C206	0.9714356805908092
C353	C276	0.45654068950380977
C353	C136	0.9496185396488562
C353	C197	0.405628430703383
C353	C155	0.39901121933884354
C353	C339	0.4054643121231472
C353	C196	0.404957615473398
C353	C342	0.4027250237184647
C353	C183	0.452507119636408
C353	C312	0.41620924701954126
C353	C182	0.4086987946219551
C353	C233	0.4067469119886762
C353	C224	0.4022985747815333
C353	C349	0.4022202743742907
C353	C222	0.4097304993665216
C353	C333	0.4136293946959634
C353	C245	0.4158836092670143
C353	C314	0.9471499060259456
C353	C285	0.4032906060250273
C353	C355	0.40746479318900125
C353	C241	0.4023465358277749
C353	C309	0.4022617257101168
C353	C325	0.39300078741459604
C353	C363	0.40739276966331367
C353	C311	0.45173424563818815
C353	C357	0.45005493674821295
C121	C100	0.9997771345949686
C121	C364	0.39825937777441767
C121	C22	0.40501850225516306
C121	C320	0.4049618437389202
C121	C235	0.4118646804299624
C121	C318	0.434034737767685
C121	C79	0.40323921677479474
C121	C148	0.39247794487960896
C121	C265	0.4465691346682361
C121	C324	0.4465699789256789
C121	C13	0.4451183866643546
C121	C76	0.4449947110049506
C121	C80	0.938579761455231
C121	C208	0.9384369816725444
C121	C240	0.39999953736152655
C121	C295	0.38923751818687813
C121	C52	0.4433450006645291
C121	C113	0.44330788800108395
C121	C24	0.4078150710953924
C121	C195	0.933432284503487
C121	C9	0.9538218227486233
C121	C353	0.9511239910890796
C121	C255	0.3947725342724399
C121	C3	0.40728683569524243
C121	C56	0.40729108675003894
C121	C32	0.4217135473657617
C121	C188	0.39819443365695795
C121	C16	0.4135892924024595
C121	C70	0.41466666734717
C121	C67	0.9346642193302002
C121	C294	0.9326536199564561
C121	C21	0.9559468963726772
C121	C273	0.44326943055892115
C121	C72	0.9426719847628227
C121	C351	0.9424531647012806
C121	C133	0.394818015445716
C121	C179	0.3947714125599697
C121	C45	0.4040711506579043
C121	C149	0.40406890542847945
C121	C91	0.9401161823242238
C121	C209	0.39623613186254253
C121	C206	0.9363726333336796
C121	C276	0.45065805975556833
C121	C136	0.9402545015269379
C121	C197	0.3990102351093658
C121	C155	0.39433439971082684
C121	C339	0.3992930707357923
C121	C196	0.408266192732007
C121	C342	0.3938412226640134
C121	C183	0.447013392653804
C121	C312	0.41859945691980543
C121	C182	0.40479960827090067
C121	C233	0.40991554347347225
C121	C224	0.39863566077659707
C121	C349	0.39855939196865187
C121	C222	0.40526745069212855
C121	C333	0.4094441312066866
C121	C245	0.4146416135581691
C121	C314	0.9299039804095764
C121	C285	0.4015621471721762
C121	C355	0.4051874278383579
C121	C241	0.39941820334552114
C121	C309	0.3993164063739458
C121	C325	0.38934247535671845
C121	C363	0.409589445126254
C121	C311	0.4463771732735648
C121	C357	0.45133362423582
C255	C100	0.3947572717570983
C255	C364	0.9667198397974255
C255	C22	0.6388686887004881
C255	C320	0.6388812769229187
C255	C235	0.6690320973571839
C255	C318	0.4198810881835354
C255	C79	0.6533474570223089
C255	C148	0.6629869391907537
C255	C265	0.42231160155602643
C255	C324	0.42230473029331983
C255	C13	0.4228313834881149
C255	C76	0.4226908375509228
C255	C80	0.40836996329853
C255	C208	0.4083109597525152
C255	C240	0.646151173422737
C255	C295	0.5819907476562962
C255	C52	0.4254750050408698
C255	C113	0.425435382363334
C255	C24	0.5181383925053579
C255	C195	0.4059016665733682
C255	C9	0.39967671124886245
C255	C353	0.4048279612268364
C255	C121	0.3947725342724399
C255	C3	0.6478090086845968
C255	C56	0.6477761405906857
C255	C32	0.4667674330663892
C255	C188	0.9666366105517165
C255	C16	0.5241680501506513
C255	C70	0.5065108130822964
C255	C67	0.40123586244944603
C255	C294	0.4003887829677014
C255	C21	0.4036663728264821
C255	C273	0.4200105568518668
C255	C72	0.40110522367895307
C255	C351	0.4010181873188212
C255	C133	0.6849414120496209
C255	C179	0.684860366011774
C255	C45	0.6697440989788114
C255	C149	0.6697138503878031
C255	C91	0.4011017087489201
C255	C209	0.6765073514127738
C255	C206	0.40513870724112017
C255	C276	0.42479585237221384
C255	C136	0.4011574915134591
C255	C197	0.6636125702530948
C255	C155	0.9658327201373559
C255	C339	0.675863784088955
C255	C196	0.6557693305172428
C255	C342	0.682168104997317
C255	C183	0.4283652107389909
C255	C312	0.44584034412764784
C255	C182	0.6634241735593087
C255	C233	0.6685216195000164
C255	C224	0.6421225997632581
C255	C349	0.6419990591608611
C255	C222	0.5259801518838347
C255	C333	0.5209404716240567
C255	C245	0.652880350895521
C255	C314	0.39574252674573746
C255	C285	0.6463612438228556
C255	C355	0.6683062835459961
C255	C241	0.673747673420674
C255	C309	0.6735414619989205
C255	C325	0.8940675080602537
C255	C363	0.6401958241727127
C255	C311	0.4262641806655747
C255	C357	0.4193638750243418
C3	C100	0.40724730646391616
C3	C364	0.6546870058972251
C3	C22	0.9744964881411142
C3	C320	0.9736512909801937
C3	C235	0.6657583747172174
C3	C318	0.4164848528156371
C3	C79	0.6371308637586899
C3	C148	0.6397936406228593
C3	C265	0.42654695942435406
C3	C324	0.4265475723072896
C3	C13	0.4194919202500586
C3	C76	0.4193601201818022
C3	C80	0.4073141597224474
C3	C208	0.40726373648891734
C3	C240	0.6428814153809712
C3	C295	0.5656999739130868
C3	C52	0.421553679325216
C3	C113	0.4215334868438154
C3	C24	0.5107225850201369
C3	C195	0.4085415045104084
C3	C9	0.4142475529888729
C3	C353	0.4119222933578817
C3	C121	0.40728683569524243
C3	C255	0.6478090086845968
C3	C56	0.9995685673691512
C3	C32	0.48249067496884357
C3	C188	0.6546379714641902
C3	C16	0.5174655445718019
C3	C70	0.5078845314436526
C3	C67	0.40439899294453524
C3	C294	0.4049790320305366
C3	C21	0.4113023538766207
C3	C273	0.42499642979494145
C3	C72	0.40788296302498145
C3	C351	0.4078238191221934
C3	C133	0.6556754495368885
C3	C179	0.6556073379720726
C3	C45	0.6344293721391712
C3	C149	0.6344004430014181
C3	C91	0.40694097081387154
C3	C209	0.6564586763968361
C3	C206	0.40712310543369123
C3	C276	0.42885973365453633
C3	C136	0.4069857384263746
C3	C197	0.6505810711527517
C3	C155	0.6509442446457199
C3	C339	0.6558743480453597
C3	C196	0.6354151337317469
C3	C342	0.651595034794261
C3	C183	0.42451280654304413
C3	C312	0.4576913086918393
C3	C182	0.6430635145942715
C3	C233	0.6496137979501266
C3	C224	0.6321079205030283
C3	C349	0.6320393908911084
C3	C222	0.5140348300766221
C3	C333	0.5130674718722996
C3	C245	0.6604049416966917
C3	C314	0.40324550151635435
C3	C285	0.6329225391408171
C3	C355	0.6538564677209864
C3	C241	0.6435517465261134
C3	C309	0.6434085609606102
C3	C325	0.6342911780987368
C3	C363	0.6400083470119892
C3	C311	0.4235224012748297
C3	C357	0.4253926366756718
C56	C100	0.40725155618107317
C56	C364	0.6546539283018088
C56	C22	0.9742909312853225
C56	C320	0.9734457444576519
C56	C235	0.6657102469731796
C56	C318	0.41647121755566024
C56	C79	0.6370740060692014
C56	C148	0.6397143988723847
C56	C265	0.4265331303573055
C56	C324	0.4265337430940564
C56	C13	0.41947825122674726
C56	C76	0.41934645279703053
C56	C80	0.40731366741988195
C56	C208	0.4072632429480969
C56	C240	0.6428013976135136
C56	C295	0.5656238801870015
C56	C52	0.4215400050395429
C56	C113	0.42151981288148715
C56	C24	0.5107198009916236
C56	C195	0.40854103659073554
C56	C9	0.4142472276537087
C56	C353	0.41192191119024546
C56	C121	0.40729108675003894
C56	C255	0.6477761405906857
C56	C3	0.9995685673691512
C56	C32	0.48247305853080374
C56	C188	0.6546048947802112
C56	C16	0.5174628850223831
C56	C70	0.5078817005545286
C56	C67	0.40439843221750793
C56	C294	0.4049784847652538
C56	C21	0.41130195644081347
C56	C273	0.4249826624539768
C56	C72	0.40788248074801725
C56	C351	0.4078233353636967
C56	C133	0.6556104685105562
C56	C179	0.6555423605872278
C56	C45	0.6343826950393503
C56	C149	0.6343537668397458
C56	C91	0.40694046771925396
C56	C209	0.6563924062552589
C56	C206	0.40712702874478274
C56	C276	0.42884586227083393
C56	C136	0.40698523643737694
C56	C197	0.6505775671377262
C56	C155	0.6509113153751876
C56	C339	0.6558080362842673
C56	C196	0.6353526332035615
C56	C342	0.6515293082991674
C56	C183	0.4244990680819092
C56	C312	0.4576839590282339
C56	C182	0.6430090295260409
C56	C233	0.6495659306960587
C56	C224	0.6320702178064405
C56	C349	0.6320016882179224
C56	C222	0.5140320880220501
C56	C333	0.5130647301707456
C56	C245	0.660356867688754
C56	C314	0.4032449139513173
C56	C285	0.6328730213195003
C56	C355	0.653774589924698
C56	C241	0.6434578398526116
C56	C309	0.6433146673405552
C56	C325	0.6342537889435744
C56	C363	0.639946442687331
C56	C311	0.42350866051930713
C56	C357	0.4253769678441887
C32	C100	0.42167601418121325
C32	C364	0.47054264983127037
C32	C22	0.4766444134577839
C32	C320	0.4769958906142844
C32	C235	0.47697773801473853
C32	C318	0.44577557272294743
C32	C79	0.4703335236054117
C32	C148	0.46685085080179495
C32	C265	0.4539463762266876
C32	C324	0.4539480828794048
C32	C13	0.4466631999606285
C32	C76	0.4465285732136535
C32	C80	0.4213596410030429
C32	C208	0.4213036391876575
C32	C240	0.4713847969552766
C32	C295	0.4402080074289092
C32	C52	0.44607829085043116
C32	C113	0.4460834568130303
C32	C24	0.440769194538499
C32	C195	0.42529657599103754
C32	C9	0.4277252247114415
C32	C353	0.425639523685134
C32	C121	0.4217135473657617
C32	C255	0.4667674330663892
C32	C3	0.48249067496884357
C32	C56	0.48247305853080374
C32	C188	0.4704978862841905
C32	C16	0.4443149464710877
C32	C70	0.43910019543438433
C32	C67	0.4186702971345347
C32	C294	0.41901341357472116
C32	C21	0.42599089413341923
C32	C273	0.45282505382236454
C32	C72	0.4247367179769611
C32	C351	0.4246372156374283
C32	C133	0.4702087925749569
C32	C179	0.4701675212944001
C32	C45	0.4639092260540674
C32	C149	0.4638997677792362
C32	C91	0.4206339681800129
C32	C209	0.4727042977687557
C32	C206	0.426561861633557
C32	C276	0.45419956523628713
C32	C136	0.42069304523122864
C32	C197	0.472885107895651
C32	C155	0.4696362473500616
C32	C339	0.47291005382140594
C32	C196	0.46481309540126103
C32	C342	0.469573149314269
C32	C183	0.44951925098167816
C32	C312	0.5937113087427935
C32	C182	0.47076312993987407
C32	C233	0.47155179119757124
C32	C224	0.4638745350644182
C32	C349	0.4637930185952414
C32	C222	0.4434722850684727
C32	C333	0.44240629117021596
C32	C245	0.47466296723151113
C32	C314	0.4172429697051505
C32	C285	0.46583183211130536
C32	C355	0.47310060051965974
C32	C241	0.46442306386904886
C32	C309	0.4643248048892154
C32	C325	0.45612161066955953
C32	C363	0.4684175945258807
C32	C311	0.4486871935570681
C32	C357	0.4521094892809853
C188	C100	0.3981677421759997
C188	C364	0.9997380685346114
C188	C22	0.6453967538734613
C188	C320	0.6453810259078849
C188	C235	0.6780498302673967
C188	C318	0.41737629828264233
C188	C79	0.6452145354612037
C188	C148	0.671383153504442
C188	C265	0.4299853556077159
C188	C324	0.42997847097800823
C188	C13	0.4199188573563516
C188	C76	0.41983900059228135
C188	C80	0.40315849254237596
C188	C208	0.40309972751590356
C188	C240	0.660114222907679
C188	C295	0.5936928057370572
C188	C52	0.42237592344302466
C188	C113	0.4223478531117452
C188	C24	0.5158670507698927
C188	C195	0.4131592507145947
C188	C9	0.402806999997368
C188	C353	0.4080032462662412
C188	C121	0.39819443365695795
C188	C255	0.9666366105517165
C188	C3	0.6546379714641902
C188	C56	0.6546048947802112
C188	C32	0.4704978862841905
C188	C16	0.5217760235859945
C188	C70	0.514701309212474
C188	C67	0.3943280966328083
C188	C294	0.3934708433774581
C188	C21	0.40725930159467927
C188	C273	0.4269625009358144
C188	C72	0.40408922381532564
C188	C351	0.4040016248176473
C188	C133	0.6802383353545275
C188	C179	0.6801574758941388
C188	C45	0.6622964562304742
C188	C149	0.6622663797651582
C188	C91	0.4076435537059932
C188	C209	0.6844657150165521
C188	C206	0.40887706094220305
C188	C276	0.43259092109827785
C188	C136	0.4077000009679481
C188	C197	0.6709228158572816
C188	C155	0.9594230458032539
C188	C339	0.6825359427213564
C188	C196	0.6639885519004267
C188	C342	0.6780812848097095
C188	C183	0.42617386862506546
C188	C312	0.4524949571641511
C188	C182	0.6719421029982775
C188	C233	0.6754145807015325
C188	C224	0.6538310520487799
C188	C349	0.6537057855130548
C188	C222	0.5233428537309522
C188	C333	0.5181924599191893
C188	C245	0.66554530445401
C188	C314	0.3991937133308721
C188	C285	0.6453962624060365
C188	C355	0.6757562698448081
C188	C241	0.675431723696834
C188	C309	0.6752244125427518
